nombre,domicilio,localidad,departamento,provincia,cp,longitud,latitud
FARMACIA CORNERO,AV. SAN MARTIN 502,HUMBERTO PRIMO,CASTELLANOS,SANTA FE,2309,-61.35434423,-30.86686973
FARMACIA PUIG,BRASIL 470,RAFAELA,CASTELLANOS,SANTA FE,2300,-61.48450055,-31.24420746
FARMACIA ROSSI,ROSARIO 698,RAFAELA,CASTELLANOS,SANTA FE,2300,-61.49977425,-31.24442933
FARMACIA SELLO,AVENIDA ROCA 653,RAFAELA,CASTELLANOS,SANTA FE,2300,-61.4990943,-31.25156508
CAMPANINI,A.MARITANO 1341,SAN GENARO,SAN JERÓNIMO,SANTA FE,2146,,
DUTTO,1RA. JUNTA 20,ALDAO,SAN LORENZO,SANTA FE,2214,,
SILVA,AVDA.MAYO 523,CERES,SAN CRISTÓBAL,SANTA FE,2340,,
VEGA,AVDA. ITALIA 301,CERES,SAN CRISTÓBAL,SANTA FE,2340,,
VERNETTI,AV. MITRE 317,CERES,SAN CRISTÓBAL,SANTA FE,2340,-61.94698429,-29.88799815
ANSELMI,9 DE JULIO 101,ESTACION CLUCELLAS,CASTELLANOS,SANTA FE,2407,,
AUSED,DEFENSA 31,ESTACION CLUCELLAS,CASTELLANOS,SANTA FE,2407,,
SOVRANO,BELGRANO 101,ESTACION CLUCELLAS,CASTELLANOS,SANTA FE,2407,,
DIAZ,"RUTA 1 KM. 3,5",COLASTINE NORTE,LA CAPITAL,SANTA FE,3001,,
SCHMIDT,CASEROS 1741,SAN CRISTOBAL,SAN CRISTÓBAL,SANTA FE,3070,-61.23185939,-30.30346617
MAGRA,MITRE 1471,SAN GENARO,SAN JERÓNIMO,SANTA FE,2146,-61.35698595,-32.36917684
QUINTERO,LAVALLE 1959,SAN GENARO,SAN JERÓNIMO,SANTA FE,2146,,
ZALLOCCO,AV. ROQUE SAENZ PEÑA 1201,SAN GENARO,SAN JERÓNIMO,SANTA FE,2146,-61.3530681,-32.36873581
CASTAGNO,JUAN CHAVARRI 566,SAN GENARO NORTE,SAN JERÓNIMO,SANTA FE,2147,,
FLORES,AV. ROQUE SAENZ PEÑA 1532,SAN GENARO NORTE,SAN JERÓNIMO,SANTA FE,2147,-61.34629447,-32.36596934
GOMEZ,BELGRANO 801,SAN GENARO NORTE,SAN JERÓNIMO,SANTA FE,2147,-61.33798503,-32.36529966
VIVAS,SAN MARTIN 1028,SAN GENARO NORTE,SAN JERÓNIMO,SANTA FE,2147,-61.3505713,-32.36795536
BENELLI,AV.SAN MARTIN 456,SAN GUILLERMO,SAN CRISTÓBAL,SANTA FE,2347,-61.91605923,-30.35916139
NICOLAU,URQUIZA 198,SAN GUILLERMO,SAN CRISTÓBAL,SANTA FE,2347,-61.91863803,-30.36101832
PALOMEQUE-ODETTI,25 DE MAYO 63,SAN GUILLERMO,SAN CRISTÓBAL,SANTA FE,2347,-61.92086516,-30.35901581
WILLINER,SARMIENTO 698,SAN GUILLERMO,SAN CRISTÓBAL,SANTA FE,2347,-61.9134463,-30.36195567
BARAGIOLA,GRAL. LOPEZ 1256,SAN JAVIER,SAN JAVIER,SANTA FE,3005,-59.93227556,-30.58006161
VILA,ALVEAR 2042,SAN JAVIER,SAN JAVIER,SANTA FE,3005,-59.92812282,-30.57970437
CIGNETTI,GUEMES 417,SAN JERONIMO NORTE,LAS COLONIAS,SANTA FE,3011,-61.07690441,-31.55101696
GASPARINI,SARMIENTO 601,SAN JERONIMO NORTE,LAS COLONIAS,SANTA FE,3011,-61.07841141,-31.55193786
MANSILLA,MARIANO MORENO ESQ. MITRE,ALDAO,SAN LORENZO,SANTA FE,2214,,
JACKIER,RIVADAVIA 784,COLONIA BELGRANO,SAN MARTÍN,SANTA FE,2257,-61.39965623,-31.90896063
ACOSTA,LISANDRO DE LA TORRE Y PTE ROCA,CORONDA,SAN JERÓNIMO,SANTA FE,2240,,
CASTAÑO,BELGRANO 2110,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92255672,-31.97749684
GAIDO DE BERTERO,25 DE MAYO 1502,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92054286,-31.97244
GOBBO,ALBERDI 1907,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92094953,-31.97530184
LESCE,SAN MARTIN Y GUEMES,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92340989,-31.97314225
LUCIETICH,ALBERDI 1505,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92016898,-31.97026024
PALACIOS,ALBERDI 2232,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.92149845,-31.97890282
SOSA,SARMIENTO 1864,CORONDA,SAN JERÓNIMO,SANTA FE,2240,-60.9167934,-31.97467069
CARLE,BV. AMERICA 1043,EL TREBOL,SAN MARTÍN,SANTA FE,2535,-61.70042635,-32.19960801
CAVALLERO,DORREGO 502,EL TREBOL,SAN MARTÍN,SANTA FE,2535,-61.70541727,-32.19086161
CRAVERO,BRUSELAS 765,EL TREBOL,SAN MARTÍN,SANTA FE,2535,-61.70922212,-32.19757255
MONASTEROLO,BV. VICTORIA 262,EL TREBOL,SAN MARTÍN,SANTA FE,2535,,
MORELLI,ITALIA 854,EL TREBOL,SAN MARTÍN,SANTA FE,2535,-61.70141802,-32.20135661
PECCI,BV.AMERICA 573,EL TREBOL,SAN MARTÍN,SANTA FE,2535,-61.7017249,-32.20545103
MACAGNO,7 DE MARZO 2601,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76840626,-31.66607546
MARCOLINI,AV. LUJAN 2672,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76780851,-31.6714109
MARIANA GOMEZ,AV. LUJAN 2468,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76656665,-31.66979627
MARTA TEPP,AV. LUJAN 3634,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.77460962,-31.67994823
MARTINEZ,HIPOLITO IRIGOYEN 2278,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76394505,-31.66826517
MAYORAZ,25 DE MAYO 2023,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76336093,-31.66577496
NATALIA CAPORIZZO,ARISTÓBULO DEL VALLE 8908,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.6906107,-31.5857436
OLIVERO,HERNANDARIAS 1793,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76090601,-31.67415149
PALACIN,MARCIAL CANDIOTTI 3677,SANTO TOME,LA CAPITAL,SANTA FE,3016,,
JULIETA PESCETTI,Av. 7 de Marzo 1760,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.75929224,-31.66706361
QUASSOLO,Sarmiento 2343,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76458827,-31.66130205
SAN ROQUE,AV. 7 DE MARZO 2118,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76370061,-31.66661131
SAUCO,ALBERDI 2168,SANTO TOME,LA CAPITAL,SANTA FE,3016,-60.76714135,-31.68149784
ROSARIO,SAN LORENZO 1315,ROSARIO,ROSARIO,SANTA FE,2000,-60.64059899,-32.9435729
RESTA,BIEDMA CNL 3086,ROSARIO,ROSARIO,SANTA FE,2000,,
ROMERO,OROO NICASIO BV 3207,ROSARIO,ROSARIO,SANTA FE,2000,,
RODRIGUEZ IRAMAIN,ITUZAINGO 901,ROSARIO,ROSARIO,SANTA FE,2000,-60.6390422,-32.96120678
RODRIGO,PASO JUAN JOSE 5880,ROSARIO,ROSARIO,SANTA FE,2000,,
RABOZZI,LEIVA 6007,ROSARIO,ROSARIO,SANTA FE,2000,-60.63778057,-33.00604529
ROUVIERE,MATIENZO 2350,ROSARIO,ROSARIO,SANTA FE,2000,-60.69408562,-32.95581175
ROATTA,MENDOZA AV 3989,ROSARIO,ROSARIO,SANTA FE,2000,,
RIDAO,MORENO MARIANO BIS 40,ROSARIO,ROSARIO,SANTA FE,2000,,
REYNA,LAGOS OVIDIO AV 2794,ROSARIO,ROSARIO,SANTA FE,2000,-60.66701236,-32.96585692
RICCOBENE,LAGOS OVIDIO BIS AV 52,ROSARIO,ROSARIO,SANTA FE,2000,-60.65896247,-32.93230025
RUPEL,SALTA AV 3079,ROSARIO,ROSARIO,SANTA FE,2000,-60.66340609,-32.93459695
RINCIC,SAN NICOLAS 3302,ROSARIO,ROSARIO,SANTA FE,2000,-60.67971027,-32.96952467
ROSSI,SANTA FE 7101,ROSARIO,ROSARIO,SANTA FE,2000,-60.71752325,-32.93582073
R. MOREALE,SORRENTO AV 1072,ROSARIO,ROSARIO,SANTA FE,2000,-60.69374866,-32.90724917
SILVIA BARATO,ALSINA 1398,ROSARIO,ROSARIO,SANTA FE,2000,-60.67830726,-32.9469675
SAENZ PEA,ARIJON AV 702,ROSARIO,ROSARIO,SANTA FE,2000,-60.64496801,-33.00289474
SANDILO,ARIJON AV 1899,ROSARIO,ROSARIO,SANTA FE,2000,-60.66053138,-33.00336214
SAN JORGE,PELLEGRINI CARLOS AV 809,ROSARIO,ROSARIO,SANTA FE,2000,,
SAN JOSE,PELLEGRINI CARLOS AV 1395,ROSARIO,ROSARIO,SANTA FE,2000,,
SANTAMBROSIO,URIBURU JOSE EVARISTO PRES AV 721,ROSARIO,ROSARIO,SANTA FE,2000,,
SANTA RITA,BIEDMA CNL 3317,ROSARIO,ROSARIO,SANTA FE,2000,,
SAN CAYETANO,BUENOS AIRES 2556,ROSARIO,ROSARIO,SANTA FE,2000,-60.63786471,-32.96803463
MARINCIONI,MITRE 601,LOS QUIRQUINCHOS,CASEROS,SANTA FE,2637,-61.71465105,-33.37921097
BARTOLOME,RIVADAVIA 515,LOS QUIRQUINCHOS,CASEROS,SANTA FE,2637,-61.71137486,-33.37813374
PRIOTTI,SAN MARTIN 501,LOS QUIRQUINCHOS,CASEROS,SANTA FE,2637,-61.71252183,-33.37760919
NOVA FARM,SAN MARTIN 387,LUCIO V. LOPEZ,IRIONDO,SANTA FE,2142,-61.02348586,-32.71267377
TURRI,RUCCI 845,LUIS PALACIOS,SAN LORENZO,SANTA FE,2142,,
KARKOVICH,PADRE BADIA 478,MAGGIOLO,GENERAL LÓPEZ,SANTA FE,2622,-62.24582994,-33.72174068
VARELA,AV.ALVEAR 753,MARIA TERESA,GENERAL LÓPEZ,SANTA FE,2609,,
GOYECHEA,SAN MARTIN 356,MARIA TERESA,GENERAL LÓPEZ,SANTA FE,2609,-61.90965942,-34.00857644
DEL VALLE,URQUIZA 257,MARIA TERESA,GENERAL LÓPEZ,SANTA FE,2609,-61.91490179,-34.01195676
JAUREGUI,CHACABUCO 242,MAXIMO PAZ,CONSTITUCIÓN,SANTA FE,2115,-60.95277086,-33.48301772
SVETATZ,FALUCHO 853,MAXIMO PAZ,CONSTITUCIÓN,SANTA FE,2115,-60.95837518,-33.48375072
LINGIARDI STELLA M.,ITUZAINGO 501,MAXIMO PAZ,CONSTITUCIÓN,SANTA FE,2115,-60.95713161,-33.48269562
ROSELLO,MAIPU 1007,MAXIMO PAZ,CONSTITUCIÓN,SANTA FE,2115,-60.95470241,-33.48497276
FERLONI,MORERO 205,MELINCUE,GENERAL LÓPEZ,SANTA FE,2728,-61.45737456,-33.65802402
DI MELLA,SAN MARTIN 247,MELINCUE,GENERAL LÓPEZ,SANTA FE,2728,-61.45537681,-33.65800801
RUGGERI,MENDOZA 641,MONTES DE OCA,BELGRANO,SANTA FE,2521,-61.76702535,-32.56716863
GRASSO,SAN MARTIN 718,MONTES DE OCA,BELGRANO,SANTA FE,2521,-61.76864376,-32.56779678
LORANDINI,SARMIENTO  324,MONTES DE OCA,BELGRANO,SANTA FE,2521,-61.77198935,-32.56575868
PLACCI,9 DE JULIO 257,VILLA MUGUETA,SAN LORENZO,SANTA FE,2175,-61.05529383,-33.31152645
RASTELLI,SAN MARTIN 555,VILLA MUGUETA,SAN LORENZO,SANTA FE,2175,-61.05727593,-33.31186298
DICIANO,AVDA. GUEMES 411,MURPHY,GENERAL LÓPEZ,SANTA FE,2601,,
BARACCO,FELIX BARACCO 444,MURPHY,GENERAL LÓPEZ,SANTA FE,2601,-61.86010132,-33.64327628
CASTELLI,GUEMES 166,MURPHY,GENERAL LÓPEZ,SANTA FE,2601,-61.85455055,-33.6440786
DESABATO,SAAVEDRA 224,MURPHY,GENERAL LÓPEZ,SANTA FE,2601,-61.85687609,-33.64480307
KURTH,SAN MARTIN 411,MURPHY,GENERAL LÓPEZ,SANTA FE,2601,-61.85873163,-33.64295436
RASPO,BUENOS AIRES 376,OLIVEROS,IRIONDO,SANTA FE,2206,-60.85086338,-32.57476108
SDRIGOTTI,RONDEAU BV 2398,ROSARIO,ROSARIO,SANTA FE,2000,-60.69376693,-32.89069107
STIEFEL REANO,RONDEAU BV 1642,ROSARIO,ROSARIO,SANTA FE,2000,-60.69159026,-32.89782177
SANTINO,CALLAO 699,ROSARIO,ROSARIO,SANTA FE,2000,-60.6597583,-32.94114292
STRIEBECK,CORDOBA 2719,ROSARIO,ROSARIO,SANTA FE,2000,-60.66035635,-32.94244229
SANTA ROSA,ITALIA 2707,ROSARIO,ROSARIO,SANTA FE,2000,-60.65351655,-32.96708514
SAGRIPANTI,JUJUY 2248,ROSARIO,ROSARIO,SANTA FE,2000,-60.65197228,-32.93540634
SIMONETTI,LA PAZ 1196,ROSARIO,ROSARIO,SANTA FE,2000,-60.64399934,-32.96391587
SOCIAL,MENDOZA AV 6573,ROSARIO,ROSARIO,SANTA FE,2000,,
SOLDANO,MENDOZA AV 5151,ROSARIO,ROSARIO,SANTA FE,2000,,
SALK,PROVINCIAS UNIDAS AV 642,ROSARIO,ROSARIO,SANTA FE,2000,-60.7129598,-32.93504232
STRELUK,PROVINCIAS UNIDAS AV 2398,ROSARIO,ROSARIO,SANTA FE,2000,-60.7119921,-32.95688313
SARTOR,RIOJA 1909,ROSARIO,ROSARIO,SANTA FE,2000,-60.64962997,-32.94556021
SAN JUAN,SAN JUAN 1784,ROSARIO,ROSARIO,SANTA FE,2000,-60.64862044,-32.9484435
SAN LUIS,SAN LUIS 1095,ROSARIO,ROSARIO,SANTA FE,2000,-60.63880627,-32.94902777
S. SOLARI,SE SAN MARTIN JOSE GRL AV 3701,ROSARIO,ROSARIO,SANTA FE,2000,,
SOLARI,Avenida San Martín 5602,ROSARIO,ROSARIO,SANTA FE,2000,-60.649338,-33.0020169
SUIZA,SARMIENTO DOMINGO FAUSTINO PRES 865,ROSARIO,ROSARIO,SANTA FE,2000,,
SAN MARTINO,SORRENTO AV 774,ROSARIO,ROSARIO,SANTA FE,2000,-60.68987715,-32.90714665
S. RODRIGUEZ,TUCUMAN 7782,ROSARIO,ROSARIO,SANTA FE,2000,-60.72924479,-32.93298893
SALTA,DE URQUIZA JUSTO JOSE 3299,ROSARIO,ROSARIO,SANTA FE,2000,,
SCHINDLER,DE URQUIZA JUSTO JOSE 1990,ROSARIO,ROSARIO,SANTA FE,2000,,
SANTA ROSA,Buenos Aires 251,OLIVEROS,IRIONDO,SANTA FE,2206,-60.85131347,-32.57289085
CHINELLATO,SANTA FE  349,OLIVEROS,IRIONDO,SANTA FE,2206,-60.85190748,-32.57470717
LEONE,CORRIENTES 326,PAVON,CONSTITUCIÓN,SANTA FE,2918,-60.40437669,-33.241775
PACIARONI,BUENOS AIRES 1081,PAVON ARRIBA,CONSTITUCIÓN,SANTA FE,2109,-60.82451903,-33.3101877
BARTOLACCI,1° DE MAYO 2346,PEREZ,ROSARIO,SANTA FE,2121,-60.78098448,-33.0016185
GUALTIERI,9 DE JULIO 1403,PEREZ,ROSARIO,SANTA FE,2121,-60.76779561,-33.00078419
TASSELLI,9 DE JULIO 762,PEREZ,ROSARIO,SANTA FE,2121,-60.77202778,-32.99487973
CICCONOFRI,B. MITRE  846,PEREZ,ROSARIO,SANTA FE,2121,,
NAZARET,DR. BORZONE 1614,PEREZ,ROSARIO,SANTA FE,2121,-60.76770458,-33.00298089
CARLOS ORIOL,EL JILGUERO 124,PEREZ,ROSARIO,SANTA FE,2121,-60.73389268,-32.96926211
GAMBOSO,ESTANISLAO LOPEZ 1154,PEREZ,ROSARIO,SANTA FE,2121,-60.76477431,-32.99627767
ALVAREZ LOISA,IRIGOYEN 1898,PEREZ,ROSARIO,SANTA FE,2121,-60.77746724,-32.99600744
FARMACENTER,J. MEDRANO 1808,PEREZ,ROSARIO,SANTA FE,2121,,
BESANA,RIVADAVIA 1303,PEREZ,ROSARIO,SANTA FE,2121,-60.76735445,-32.99936593
CHITARRONI,SAN MARTIN 1765,PEREZ,ROSARIO,SANTA FE,2121,-60.77259174,-32.99949524
DE LA PLAZA,YAPEYU 1612,PEREZ,ROSARIO,SANTA FE,2121,-60.77028697,-32.99960976
CARINO,CENTENARIO 824,PEYRANO,CONSTITUCIÓN,SANTA FE,2113,-60.80141574,-33.53920027
FERRETTI,CENTENARIO 701,PEYRANO,CONSTITUCIÓN,SANTA FE,2113,-60.80248034,-33.54018275
BACLINI,ALBERDI 1007,PUEBLO ESTHER,ROSARIO,SANTA FE,2126,-60.58105344,-33.07095136
SANCHEZ,CORDOBA 1994,PUEBLO ESTHER,ROSARIO,SANTA FE,2126,-60.57750876,-33.07481331
GHERARDI,J.B. ALBERDI 1345,PUEBLO ESTHER,ROSARIO,SANTA FE,2126,,
FILIPINI,J.D. PERON 1848,PUEBLO ESTHER,ROSARIO,SANTA FE,2126,,
DE GRANDIS,BELGRANO 225,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73510393,-32.71660428
GOBBO,BELGRANO 502,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73450422,-32.71410787
LESZKIEWICZ,BUENOS AIRES  1018,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73642941,-32.71185533
SCHLIETTER,DE URQUIZA JUSTO JOSE 3146,ROSARIO,ROSARIO,SANTA FE,2000,,
SILVANA LORENZETTI,VIAMONTE 88,ROSARIO,ROSARIO,SANTA FE,2000,-60.62878187,-32.96782638
TERMINAL,CAFFERATA 702,ROSARIO,ROSARIO,SANTA FE,2000,-60.67065254,-32.93920597
TONEGUZZO,3 DE FEBRERO 2366,ROSARIO,ROSARIO,SANTA FE,2000,-60.65718387,-32.94965454
TURIN,SE SAN MARTIN JOSE GRL AV 5386,ROSARIO,ROSARIO,SANTA FE,2000,,
TARICCO,AVELLANEDA BV 1945,ROSARIO,ROSARIO,SANTA FE,2000,-60.68271744,-32.95274649
TANTERA,RONDEAU BV 2052,ROSARIO,ROSARIO,SANTA FE,2000,-60.69281396,-32.8938134
TARTARELLI,RONDEAU BV 1350,ROSARIO,ROSARIO,SANTA FE,2000,-60.69074205,-32.90059682
TERRAZINO,CALLAO 935,ROSARIO,ROSARIO,SANTA FE,2000,-60.660409,-32.944247
TORCHIO,CASTRO BARROS AV 4828,ROSARIO,ROSARIO,SANTA FE,2000,-60.62981042,-32.99355244
TUMINI,ITALIA 1898,ROSARIO,ROSARIO,SANTA FE,2000,-60.65118173,-32.95782805
TORTI,PROVINCIAS UNIDAS BIS AV 538,ROSARIO,ROSARIO,SANTA FE,2000,-60.71343824,-32.92264695
TREPAT,PROVINCIAS UNIDAS AV 1414,ROSARIO,ROSARIO,SANTA FE,2000,-60.71402523,-32.91174544
TARALLO,SAN JUAN 3716,ROSARIO,ROSARIO,SANTA FE,2000,-60.67484891,-32.94373804
TOSCA,SANTA FE 4340,ROSARIO,ROSARIO,SANTA FE,2000,-60.6820723,-32.93713861
TRONCOSO,SANTA FE 2076,ROSARIO,ROSARIO,SANTA FE,2000,-60.65127956,-32.94265563
ULRICH,RIVAROLA 7969,ROSARIO,ROSARIO,SANTA FE,2000,-60.7301128,-32.9665278
UMANSKY,SE SAN MARTIN JOSE GRL AV 3998,ROSARIO,ROSARIO,SANTA FE,2000,,
VALLES,ALSINA 2020,ROSARIO,ROSARIO,SANTA FE,2000,-60.68008587,-32.9541076
VASALLO,PERON JUAN DOMINGO PRES AV 4067,ROSARIO,ROSARIO,SANTA FE,2000,,
VERONICA LAZARTE,CASIANO CASAS AV 1870,ROSARIO,ROSARIO,SANTA FE,2000,-60.70812549,-32.90172037
VILAGGI,OROO NICASIO BV 1215,ROSARIO,ROSARIO,SANTA FE,2000,,
VECELLIO,RONDEAU BV 774,ROSARIO,ROSARIO,SANTA FE,2000,-60.6885731,-32.90767857
VITANTONIO,MITRE BARTOLOME 984,ROSARIO,ROSARIO,SANTA FE,2000,,
MEROI,CORDOBA 857,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73578879,-32.71669669
SINDICATO DE OBREROS Y EMP. ACEITEROS,CORDOBA 1109,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73850129,-32.71622351
VOLGUEIN,RUTA 11 KM 334 949,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,,
BOSIO,SAN MARTIN 622,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73026258,-32.71361509
DEL PUERTO,SAN MARTIN 168,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73119845,-32.71776338
PELOSI,SAN MARTIN 378,PUERTO GENERAL SAN MARTIN,SAN LORENZO,SANTA FE,2202,-60.73079167,-32.71587617
MAROZZI,BV. COLON 928,PUJATO,SAN LORENZO,SANTA FE,2123,-61.04407063,-33.01589059
FIORI,J. R. RODRIGUEZ 567,PUJATO,SAN LORENZO,SANTA FE,2123,,
PENNACCHIONI,J. R. RODRIGUEZ 1199,PUJATO,SAN LORENZO,SANTA FE,2123,,
RODRIGUEZ,J. R. RODRIGUEZ 943,PUJATO,SAN LORENZO,SANTA FE,2123,,
JANDIRIZ,SAN MARTIN 646,PUJATO,SAN LORENZO,SANTA FE,2123,-61.04252468,-33.01863227
WINKER,CAFFERATA 490,RICARDONE,SAN LORENZO,SANTA FE,2201,,
CLARI,URBANO IRIONDO 648,RICARDONE,SAN LORENZO,SANTA FE,2201,-60.78299721,-32.77100445
TRIONFETTI,ALBERDI 402,ROLDAN,SAN LORENZO,SANTA FE,2134,-60.90546263,-32.90386328
TORNABENE,CATAMARCA 788,ROLDAN,SAN LORENZO,SANTA FE,2134,-60.90996016,-32.90532385
BUSTAMANTE,GRAL. LOPEZ 753,ROLDAN,SAN LORENZO,SANTA FE,2134,,
ALBINOLI,SAN MARTIN 818,ROLDAN,SAN LORENZO,SANTA FE,2134,-60.90907942,-32.90024035
CAPDEVILA,URQUIZA 207,ROLDAN,SAN LORENZO,SANTA FE,2134,-60.90774371,-32.90163602
MARTINEZ,DR. PEDRO RUEDA 738,RUEDA,CONSTITUCIÓN,SANTA FE,2921,,
MIGUEL,IRIGOYEN 576,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71147775,-34.26761608
HOSP.PROV.SAMCO,ALEM VIEYRA 1261,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
GUARAGNA,ANGEL MEUNIER 90,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
BELEN,AV. COBO 698,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
CENTRAL,AVDA. COBO 120,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
LUHACES,DR. E. CARBALLERA 289,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
SANTA FE,EVA PERON 120,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71338769,-34.264159
VARELA,MORENO MARIANO 3096,ROSARIO,ROSARIO,SANTA FE,2000,,
VIDA,PROVINCIAS UNIDAS AV 174,ROSARIO,ROSARIO,SANTA FE,2000,-60.71315729,-32.93037717
VALLECILLO,ROUILLON 2520,ROSARIO,ROSARIO,SANTA FE,2000,-60.70156873,-32.9579895
FARMACIA RUCCI,SAN JUAN 497,ROSARIO,ROSARIO,SANTA FE,2000,-60.6306598,-32.951814
VILETTO,SARMIENTO DOMINGO FAUSTINO PRES 1416,ROSARIO,ROSARIO,SANTA FE,2000,,
VESCIO,VELEZ SARSFIELD 369,ROSARIO,ROSARIO,SANTA FE,2000,-60.66878233,-32.92473816
VIAMONTE,VIAMONTE 906,ROSARIO,ROSARIO,SANTA FE,2000,-60.64026155,-32.96577595
VAZQUEZ,VIRASORO 1554,ROSARIO,ROSARIO,SANTA FE,2000,-60.65041178,-32.96877479
YOCCO,SEGUI JUAN FRANCISCO BV 3659,ROSARIO,ROSARIO,SANTA FE,2000,,
ZANNI,AMENABAR 5391,ROSARIO,ROSARIO,SANTA FE,2000,-60.69626494,-32.96353712
ZALVIDEA NAVARRO,PROVINCIAS UNIDAS BIS AV 984,ROSARIO,ROSARIO,SANTA FE,2000,-60.71383933,-32.91725486
ZAETA,MENDOZA AV 847,ROSARIO,ROSARIO,SANTA FE,2000,,
AMARILLA,ALVAREZ CONDARCO BIS 790,ROSARIO,ROSARIO,SANTA FE,2000,-60.75612231,-32.92065071
ALBERDI,ALBERDI 669,ROSARIO,ROSARIO,SANTA FE,2000,-60.68209901,-32.91981871
AVENIDA,ALBERDI 1098,ROSARIO,ROSARIO,SANTA FE,2000,-60.68575895,-32.91524395
AVELLANEDA,CORDOBA 4101,ROSARIO,ROSARIO,SANTA FE,2000,,
AYOLAS,ESPAÐA 3407,ROSARIO,ROSARIO,SANTA FE,2000,-60.65415971,-32.97536454
ALMA,MATIENZO 997,ROSARIO,ROSARIO,SANTA FE,2000,-60.69475327,-32.93857341
BIRCHER,GENOVA 2363,ROSARIO,ROSARIO,SANTA FE,2000,,
CHIOVOLONI,CALLAO 5044,ROSARIO,ROSARIO,SANTA FE,2000,-60.67181882,-32.99714345
COLLOMB,CORDOBA 4313,ROSARIO,ROSARIO,SANTA FE,2000,,
DIMARCO,OROÐO NICASIO BV 5831,ROSARIO,ROSARIO,SANTA FE,2000,,
DOSOUTO,25 DE MAYO AV CIRCUNVALACION 1965,ROSARIO,ROSARIO,SANTA FE,2000,,
BENGUA,MANUEL ROCA 340,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71579857,-34.2641337
SIOLA,MANUEL ROCA 36,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71487917,-34.26095585
BOLLERO,PRESIDENTE PERON 31,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
A.D.O.S.,PRIMITIVO GALAN 100,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71032054,-34.26365102
MANCIOLA,PTE. J. D. PERON 250,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
SANTO,PTE. PERON 597,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,,
CASALI,SAN JUAN 115,RUFINO,GENERAL LÓPEZ,SANTA FE,6100,-62.71075369,-34.26579318
STELLA CICCONI,EL PLATA 333,SALTO GRANDE,IRIONDO,SANTA FE,2142,-61.08680863,-32.66915018
MILANESE,PORTEÑA 130,SALTO GRANDE,IRIONDO,SANTA FE,2142,,
TORRI,A. P. CABANIUS 418,SAN GREGORIO,GENERAL LÓPEZ,SANTA FE,2613,,
A.P.R.E.P.A.,1° DE JUNIO 464,SAN JERONIMO SUD,SAN LORENZO,SANTA FE,2136,-61.02381155,-32.88110243
KRENZ,ESTRASBURGO 354,SAN JERONIMO SUD,SAN LORENZO,SANTA FE,2136,-61.02308383,-32.88050803
GIANINETTO DE BRINGA,25 DE MAYO                          111,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70179308,-33.10868934
CIRIACI,MITRE                               776,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70646618,-33.11425873
LOSADA,MORENO                              1073,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70511,-33.11376294
